/Users/zhaoqianxue/anaconda3/lib/python3.11/site-packages/pandas/core/arrays/masked.py:61: UserWarning: Pandas requires version '1.3.6' or newer of 'bottleneck' (version '1.3.5' currently installed).
  from pandas.core import (
[*] Detected total rows: 304391
[*] Total Target Rows: 304391
[*] Remaining Batches: 3044 (Batch Size: 100)
[*] Parallel Workers: 10
--------------------------------------------------

[+] PROGRESS:  46.94% | Batches Done: 1429/3044 | ETA: 26.6 min
[+] PROGRESS:  46.98% | Batches Done: 1430/3044 | ETA: 26.6 min
[+] PROGRESS:  47.01% | Batches Done: 1431/3044 | ETA: 26.6 min
[+] PROGRESS:  47.04% | Batches Done: 1432/3044 | ETA: 26.6 min
[+] PROGRESS:  47.08% | Batches Done: 1433/3044 | ETA: 26.7 min
[+] PROGRESS:  47.11% | Batches Done: 1434/3044 | ETA: 26.6 min
[+] PROGRESS:  47.14% | Batches Done: 1435/3044 | ETA: 26.6 min
[+] PROGRESS:  47.17% | Batches Done: 1436/3044 | ETA: 26.6 min
[+] PROGRESS:  47.21% | Batches Done: 1437/3044 | ETA: 26.5 min
[+] PROGRESS:  47.24% | Batches Done: 1438/3044 | ETA: 26.5 min
[+] PROGRESS:  47.27% | Batches Done: 1439/3044 | ETA: 26.6 min
[+] PROGRESS:  47.31% | Batches Done: 1440/3044 | ETA: 26.6 min
[+] PROGRESS:  47.34% | Batches Done: 1441/3044 | ETA: 26.6 min
[+] PROGRESS:  47.37% | Batches Done: 1442/3044 | ETA: 26.7 min
[+] PROGRESS:  47.40% | Batches Done: 1443/3044 | ETA: 26.7 min
[+] PROGRESS:  47.44% | Batches Done: 1444/3044 | ETA: 26.7 min
[+] PROGRESS:  47.47% | Batches Done: 1445/3044 | ETA: 26.7 min
[+] PROGRESS:  47.50% | Batches Done: 1446/3044 | ETA: 26.6 min
[+] PROGRESS:  47.54% | Batches Done: 1447/3044 | ETA: 26.6 min
[+] PROGRESS:  47.57% | Batches Done: 1448/3044 | ETA: 26.6 min
[+] PROGRESS:  47.60% | Batches Done: 1449/3044 | ETA: 26.5 min
[+] PROGRESS:  47.63% | Batches Done: 1450/3044 | ETA: 26.6 min
[+] PROGRESS:  47.67% | Batches Done: 1451/3044 | ETA: 26.6 min
[+] PROGRESS:  47.70% | Batches Done: 1452/3044 | ETA: 26.6 min
[+] PROGRESS:  47.73% | Batches Done: 1453/3044 | ETA: 26.6 min
[+] PROGRESS:  47.77% | Batches Done: 1454/3044 | ETA: 26.6 min
[+] PROGRESS:  47.80% | Batches Done: 1455/3044 | ETA: 26.5 min
[+] PROGRESS:  47.83% | Batches Done: 1456/3044 | ETA: 26.5 min
[+] PROGRESS:  47.86% | Batches Done: 1457/3044 | ETA: 26.6 min
[+] PROGRESS:  47.90% | Batches Done: 1458/3044 | ETA: 26.6 min
[+] PROGRESS:  47.93% | Batches Done: 1459/3044 | ETA: 26.6 min
[+] PROGRESS:  47.96% | Batches Done: 1460/3044 | ETA: 26.6 min
[+] PROGRESS:  48.00% | Batches Done: 1461/3044 | ETA: 26.6 min
[+] PROGRESS:  48.03% | Batches Done: 1462/3044 | ETA: 26.6 min
[+] PROGRESS:  48.06% | Batches Done: 1463/3044 | ETA: 26.6 min
[+] PROGRESS:  48.09% | Batches Done: 1464/3044 | ETA: 26.6 min
[+] PROGRESS:  48.13% | Batches Done: 1465/3044 | ETA: 26.7 min
[+] PROGRESS:  48.16% | Batches Done: 1466/3044 | ETA: 26.7 min
[+] PROGRESS:  48.19% | Batches Done: 1467/3044 | ETA: 26.6 min
[+] PROGRESS:  48.23% | Batches Done: 1468/3044 | ETA: 26.7 min
[+] PROGRESS:  48.26% | Batches Done: 1469/3044 | ETA: 26.6 min
[+] PROGRESS:  48.29% | Batches Done: 1470/3044 | ETA: 26.6 min
[+] PROGRESS:  48.32% | Batches Done: 1471/3044 | ETA: 26.7 min
[+] PROGRESS:  48.36% | Batches Done: 1472/3044 | ETA: 26.7 min
[+] PROGRESS:  48.39% | Batches Done: 1473/3044 | ETA: 26.7 min
[+] PROGRESS:  48.42% | Batches Done: 1474/3044 | ETA: 26.7 min
[+] PROGRESS:  48.46% | Batches Done: 1475/3044 | ETA: 26.7 min
[+] PROGRESS:  48.49% | Batches Done: 1476/3044 | ETA: 26.7 min
[+] PROGRESS:  48.52% | Batches Done: 1477/3044 | ETA: 26.7 min
[+] PROGRESS:  48.55% | Batches Done: 1478/3044 | ETA: 26.7 min
[+] PROGRESS:  48.59% | Batches Done: 1479/3044 | ETA: 26.6 min
[+] PROGRESS:  48.62% | Batches Done: 1480/3044 | ETA: 26.7 min
[+] PROGRESS:  48.65% | Batches Done: 1481/3044 | ETA: 26.7 min
[+] PROGRESS:  48.69% | Batches Done: 1482/3044 | ETA: 26.7 min
[+] PROGRESS:  48.72% | Batches Done: 1483/3044 | ETA: 26.7 min
[+] PROGRESS:  48.75% | Batches Done: 1484/3044 | ETA: 26.7 min
[+] PROGRESS:  48.78% | Batches Done: 1485/3044 | ETA: 26.7 min
[+] PROGRESS:  48.82% | Batches Done: 1486/3044 | ETA: 26.7 min
[+] PROGRESS:  48.85% | Batches Done: 1487/3044 | ETA: 26.6 min
[+] PROGRESS:  48.88% | Batches Done: 1488/3044 | ETA: 26.6 min
[+] PROGRESS:  48.92% | Batches Done: 1489/3044 | ETA: 26.7 min
[+] PROGRESS:  48.95% | Batches Done: 1490/3044 | ETA: 26.6 min
[+] PROGRESS:  48.98% | Batches Done: 1491/3044 | ETA: 26.6 min
[+] PROGRESS:  49.01% | Batches Done: 1492/3044 | ETA: 26.7 min
[+] PROGRESS:  49.05% | Batches Done: 1493/3044 | ETA: 26.7 min
[+] PROGRESS:  49.08% | Batches Done: 1494/3044 | ETA: 26.6 min
[+] PROGRESS:  49.11% | Batches Done: 1495/3044 | ETA: 26.7 min
[+] PROGRESS:  49.15% | Batches Done: 1496/3044 | ETA: 26.7 min
[+] PROGRESS:  49.18% | Batches Done: 1497/3044 | ETA: 26.6 min
[+] PROGRESS:  49.21% | Batches Done: 1498/3044 | ETA: 26.6 min
[+] PROGRESS:  49.24% | Batches Done: 1499/3044 | ETA: 26.6 min
[+] PROGRESS:  49.28% | Batches Done: 1500/3044 | ETA: 26.7 min
[+] PROGRESS:  49.31% | Batches Done: 1501/3044 | ETA: 26.7 min
[+] PROGRESS:  49.34% | Batches Done: 1502/3044 | ETA: 26.7 min
[+] PROGRESS:  49.38% | Batches Done: 1503/3044 | ETA: 26.8 min
[+] PROGRESS:  49.41% | Batches Done: 1504/3044 | ETA: 26.8 min
[+] PROGRESS:  49.44% | Batches Done: 1505/3044 | ETA: 26.8 min
[+] PROGRESS:  49.47% | Batches Done: 1506/3044 | ETA: 26.7 min
[+] PROGRESS:  49.51% | Batches Done: 1507/3044 | ETA: 26.7 min
[+] PROGRESS:  49.54% | Batches Done: 1508/3044 | ETA: 26.7 min
[+] PROGRESS:  49.57% | Batches Done: 1509/3044 | ETA: 26.7 min
[+] PROGRESS:  49.61% | Batches Done: 1510/3044 | ETA: 26.8 min
[+] PROGRESS:  49.64% | Batches Done: 1511/3044 | ETA: 26.8 min
[+] PROGRESS:  49.67% | Batches Done: 1512/3044 | ETA: 26.8 min
[+] PROGRESS:  49.70% | Batches Done: 1513/3044 | ETA: 26.8 min
[+] PROGRESS:  49.74% | Batches Done: 1514/3044 | ETA: 26.8 min
[+] PROGRESS:  49.77% | Batches Done: 1515/3044 | ETA: 26.7 min
[+] PROGRESS:  49.80% | Batches Done: 1516/3044 | ETA: 26.7 min
[+] PROGRESS:  49.84% | Batches Done: 1517/3044 | ETA: 26.7 min
[+] PROGRESS:  49.87% | Batches Done: 1518/3044 | ETA: 26.8 min
[+] PROGRESS:  49.90% | Batches Done: 1519/3044 | ETA: 26.8 min
[+] PROGRESS:  49.93% | Batches Done: 1520/3044 | ETA: 26.8 min
[+] PROGRESS:  49.97% | Batches Done: 1521/3044 | ETA: 26.8 min
[+] PROGRESS:  50.00% | Batches Done: 1522/3044 | ETA: 26.8 min
[+] PROGRESS:  50.03% | Batches Done: 1523/3044 | ETA: 26.8 min
[+] PROGRESS:  50.07% | Batches Done: 1524/3044 | ETA: 26.7 min
[+] PROGRESS:  50.10% | Batches Done: 1525/3044 | ETA: 26.8 min
[+] PROGRESS:  50.13% | Batches Done: 1526/3044 | ETA: 26.7 min
[+] PROGRESS:  50.16% | Batches Done: 1527/3044 | ETA: 26.8 min
[+] PROGRESS:  50.20% | Batches Done: 1528/3044 | ETA: 26.8 min
[+] PROGRESS:  50.23% | Batches Done: 1529/3044 | ETA: 26.8 min
[+] PROGRESS:  50.26% | Batches Done: 1530/3044 | ETA: 26.8 min
[+] PROGRESS:  50.30% | Batches Done: 1531/3044 | ETA: 26.8 min
[+] PROGRESS:  50.33% | Batches Done: 1532/3044 | ETA: 26.8 min
[+] PROGRESS:  50.36% | Batches Done: 1533/3044 | ETA: 26.8 min
[+] PROGRESS:  50.39% | Batches Done: 1534/3044 | ETA: 26.8 min
[+] PROGRESS:  50.43% | Batches Done: 1535/3044 | ETA: 26.8 min
[+] PROGRESS:  50.46% | Batches Done: 1536/3044 | ETA: 26.8 min
[+] PROGRESS:  50.49% | Batches Done: 1537/3044 | ETA: 26.8 min
[+] PROGRESS:  50.53% | Batches Done: 1538/3044 | ETA: 26.7 min
[+] PROGRESS:  50.56% | Batches Done: 1539/3044 | ETA: 26.7 min
[+] PROGRESS:  50.59% | Batches Done: 1540/3044 | ETA: 26.8 min
[+] PROGRESS:  50.62% | Batches Done: 1541/3044 | ETA: 26.8 min
[+] PROGRESS:  50.66% | Batches Done: 1542/3044 | ETA: 26.8 min
[+] PROGRESS:  50.69% | Batches Done: 1543/3044 | ETA: 26.8 min
[+] PROGRESS:  50.72% | Batches Done: 1544/3044 | ETA: 26.8 min
[+] PROGRESS:  50.76% | Batches Done: 1545/3044 | ETA: 26.8 min
[+] PROGRESS:  50.79% | Batches Done: 1546/3044 | ETA: 26.8 min
[+] PROGRESS:  50.82% | Batches Done: 1547/3044 | ETA: 26.8 min
[+] PROGRESS:  50.85% | Batches Done: 1548/3044 | ETA: 26.8 min
[+] PROGRESS:  50.89% | Batches Done: 1549/3044 | ETA: 26.8 min
[+] PROGRESS:  50.92% | Batches Done: 1550/3044 | ETA: 26.8 min
[+] PROGRESS:  50.95% | Batches Done: 1551/3044 | ETA: 26.9 min
[+] PROGRESS:  50.99% | Batches Done: 1552/3044 | ETA: 26.8 min
[+] PROGRESS:  51.02% | Batches Done: 1553/3044 | ETA: 26.8 min
[+] PROGRESS:  51.05% | Batches Done: 1554/3044 | ETA: 26.8 min
[+] PROGRESS:  51.08% | Batches Done: 1555/3044 | ETA: 26.9 min
[+] PROGRESS:  51.12% | Batches Done: 1556/3044 | ETA: 26.9 min
[+] PROGRESS:  51.15% | Batches Done: 1557/3044 | ETA: 26.8 min
[+] PROGRESS:  51.18% | Batches Done: 1558/3044 | ETA: 26.9 min
[+] PROGRESS:  51.22% | Batches Done: 1559/3044 | ETA: 26.9 min
[+] PROGRESS:  51.25% | Batches Done: 1560/3044 | ETA: 26.8 min
[+] PROGRESS:  51.28% | Batches Done: 1561/3044 | ETA: 26.8 min
[+] PROGRESS:  51.31% | Batches Done: 1562/3044 | ETA: 26.8 min
[+] PROGRESS:  51.35% | Batches Done: 1563/3044 | ETA: 26.8 min
[+] PROGRESS:  51.38% | Batches Done: 1564/3044 | ETA: 26.8 min
[+] PROGRESS:  51.41% | Batches Done: 1565/3044 | ETA: 26.8 min
[+] PROGRESS:  51.45% | Batches Done: 1566/3044 | ETA: 26.8 min
[+] PROGRESS:  51.48% | Batches Done: 1567/3044 | ETA: 26.9 min
[+] PROGRESS:  51.51% | Batches Done: 1568/3044 | ETA: 26.8 min
[+] PROGRESS:  51.54% | Batches Done: 1569/3044 | ETA: 26.8 min
[+] PROGRESS:  51.58% | Batches Done: 1570/3044 | ETA: 26.9 min
[+] PROGRESS:  51.61% | Batches Done: 1571/3044 | ETA: 26.8 min
[+] PROGRESS:  51.64% | Batches Done: 1572/3044 | ETA: 26.8 min
[+] PROGRESS:  51.68% | Batches Done: 1573/3044 | ETA: 26.8 min
[+] PROGRESS:  51.71% | Batches Done: 1574/3044 | ETA: 26.8 min
[+] PROGRESS:  51.74% | Batches Done: 1575/3044 | ETA: 26.8 min
[+] PROGRESS:  51.77% | Batches Done: 1576/3044 | ETA: 26.8 min
[+] PROGRESS:  51.81% | Batches Done: 1577/3044 | ETA: 26.8 min
[+] PROGRESS:  51.84% | Batches Done: 1578/3044 | ETA: 26.8 min
[+] PROGRESS:  51.87% | Batches Done: 1579/3044 | ETA: 26.8 min
[+] PROGRESS:  51.91% | Batches Done: 1580/3044 | ETA: 26.8 min
[+] PROGRESS:  51.94% | Batches Done: 1581/3044 | ETA: 26.8 min
[+] PROGRESS:  51.97% | Batches Done: 1582/3044 | ETA: 26.8 min
[+] PROGRESS:  52.00% | Batches Done: 1583/3044 | ETA: 26.8 min
[+] PROGRESS:  52.04% | Batches Done: 1584/3044 | ETA: 26.8 min
[+] PROGRESS:  52.07% | Batches Done: 1585/3044 | ETA: 26.8 min
[+] PROGRESS:  52.10% | Batches Done: 1586/3044 | ETA: 26.8 min
[+] PROGRESS:  52.14% | Batches Done: 1587/3044 | ETA: 26.8 min
[+] PROGRESS:  52.17% | Batches Done: 1588/3044 | ETA: 26.8 min
[+] PROGRESS:  52.20% | Batches Done: 1589/3044 | ETA: 26.8 min
[+] PROGRESS:  52.23% | Batches Done: 1590/3044 | ETA: 26.8 min
[+] PROGRESS:  52.27% | Batches Done: 1591/3044 | ETA: 26.7 min
[+] PROGRESS:  52.30% | Batches Done: 1592/3044 | ETA: 26.7 min
[+] PROGRESS:  52.33% | Batches Done: 1593/3044 | ETA: 26.7 min
[+] PROGRESS:  52.37% | Batches Done: 1594/3044 | ETA: 26.7 min
[+] PROGRESS:  52.40% | Batches Done: 1595/3044 | ETA: 26.7 min
[+] PROGRESS:  52.43% | Batches Done: 1596/3044 | ETA: 26.7 min
[+] PROGRESS:  52.46% | Batches Done: 1597/3044 | ETA: 26.7 min
[+] PROGRESS:  52.50% | Batches Done: 1598/3044 | ETA: 26.7 min
[+] PROGRESS:  52.53% | Batches Done: 1599/3044 | ETA: 26.7 min
[+] PROGRESS:  52.56% | Batches Done: 1600/3044 | ETA: 26.7 min
[+] PROGRESS:  52.60% | Batches Done: 1601/3044 | ETA: 26.7 min
[+] PROGRESS:  52.63% | Batches Done: 1602/3044 | ETA: 26.7 min
[+] PROGRESS:  52.66% | Batches Done: 1603/3044 | ETA: 26.7 min
[+] PROGRESS:  52.69% | Batches Done: 1604/3044 | ETA: 26.7 min
[+] PROGRESS:  52.73% | Batches Done: 1605/3044 | ETA: 26.7 min
[+] PROGRESS:  52.76% | Batches Done: 1606/3044 | ETA: 26.7 min
[+] PROGRESS:  52.79% | Batches Done: 1607/3044 | ETA: 26.7 min
[+] PROGRESS:  52.83% | Batches Done: 1608/3044 | ETA: 26.7 min
[+] PROGRESS:  52.86% | Batches Done: 1609/3044 | ETA: 26.7 min
[+] PROGRESS:  52.89% | Batches Done: 1610/3044 | ETA: 26.6 min
[+] PROGRESS:  52.92% | Batches Done: 1611/3044 | ETA: 26.7 min
[+] PROGRESS:  52.96% | Batches Done: 1612/3044 | ETA: 26.7 min
[+] PROGRESS:  52.99% | Batches Done: 1613/3044 | ETA: 26.7 min
[+] PROGRESS:  53.02% | Batches Done: 1614/3044 | ETA: 26.6 min
[+] PROGRESS:  53.06% | Batches Done: 1615/3044 | ETA: 26.6 min
[+] PROGRESS:  53.09% | Batches Done: 1616/3044 | ETA: 26.6 min
[+] PROGRESS:  53.12% | Batches Done: 1617/3044 | ETA: 26.6 min
[+] PROGRESS:  53.15% | Batches Done: 1618/3044 | ETA: 26.7 min
[+] PROGRESS:  53.19% | Batches Done: 1619/3044 | ETA: 26.6 min
[+] PROGRESS:  53.22% | Batches Done: 1620/3044 | ETA: 26.6 min
[+] PROGRESS:  53.25% | Batches Done: 1621/3044 | ETA: 26.6 min
[+] PROGRESS:  53.29% | Batches Done: 1622/3044 | ETA: 26.6 min
[+] PROGRESS:  53.32% | Batches Done: 1623/3044 | ETA: 26.6 min
[+] PROGRESS:  53.35% | Batches Done: 1624/3044 | ETA: 26.6 min
[+] PROGRESS:  53.38% | Batches Done: 1625/3044 | ETA: 26.6 min
[+] PROGRESS:  53.42% | Batches Done: 1626/3044 | ETA: 26.6 min
[+] PROGRESS:  53.45% | Batches Done: 1627/3044 | ETA: 26.6 min
[+] PROGRESS:  53.48% | Batches Done: 1628/3044 | ETA: 26.6 min
[+] PROGRESS:  53.52% | Batches Done: 1629/3044 | ETA: 26.6 min
[+] PROGRESS:  53.55% | Batches Done: 1630/3044 | ETA: 26.6 min
[+] PROGRESS:  53.58% | Batches Done: 1631/3044 | ETA: 26.7 min
[+] PROGRESS:  53.61% | Batches Done: 1632/3044 | ETA: 26.7 min
[+] PROGRESS:  53.65% | Batches Done: 1633/3044 | ETA: 26.7 min
[+] PROGRESS:  53.68% | Batches Done: 1634/3044 | ETA: 26.7 min
[+] PROGRESS:  53.71% | Batches Done: 1635/3044 | ETA: 26.7 min
[+] PROGRESS:  53.75% | Batches Done: 1636/3044 | ETA: 26.7 min
[+] PROGRESS:  53.78% | Batches Done: 1637/3044 | ETA: 26.8 min
[+] PROGRESS:  53.81% | Batches Done: 1638/3044 | ETA: 26.7 min
[+] PROGRESS:  53.84% | Batches Done: 1639/3044 | ETA: 26.8 min
[+] PROGRESS:  53.88% | Batches Done: 1640/3044 | ETA: 26.7 min
[+] PROGRESS:  53.91% | Batches Done: 1641/3044 | ETA: 26.7 min
[+] PROGRESS:  53.94% | Batches Done: 1642/3044 | ETA: 26.7 min
[+] PROGRESS:  53.98% | Batches Done: 1643/3044 | ETA: 26.7 min
[+] PROGRESS:  54.01% | Batches Done: 1644/3044 | ETA: 26.7 min
[+] PROGRESS:  54.04% | Batches Done: 1645/3044 | ETA: 26.7 min
[+] PROGRESS:  54.07% | Batches Done: 1646/3044 | ETA: 26.8 min
[+] PROGRESS:  54.11% | Batches Done: 1647/3044 | ETA: 26.8 min
[+] PROGRESS:  54.14% | Batches Done: 1648/3044 | ETA: 26.7 min
[+] PROGRESS:  54.17% | Batches Done: 1649/3044 | ETA: 26.7 min
[+] PROGRESS:  54.20% | Batches Done: 1650/3044 | ETA: 26.7 min
[+] PROGRESS:  54.24% | Batches Done: 1651/3044 | ETA: 26.7 min
[+] PROGRESS:  54.27% | Batches Done: 1652/3044 | ETA: 26.6 min
[+] PROGRESS:  54.30% | Batches Done: 1653/3044 | ETA: 26.8 min
[+] PROGRESS:  54.34% | Batches Done: 1654/3044 | ETA: 26.8 min
[+] PROGRESS:  54.37% | Batches Done: 1655/3044 | ETA: 26.8 min
[+] PROGRESS:  54.40% | Batches Done: 1656/3044 | ETA: 26.7 min
[+] PROGRESS:  54.43% | Batches Done: 1657/3044 | ETA: 26.7 min
[+] PROGRESS:  54.47% | Batches Done: 1658/3044 | ETA: 26.7 min
[+] PROGRESS:  54.50% | Batches Done: 1659/3044 | ETA: 26.7 min
[+] PROGRESS:  54.53% | Batches Done: 1660/3044 | ETA: 26.7 min
[+] PROGRESS:  54.57% | Batches Done: 1661/3044 | ETA: 26.7 min
[+] PROGRESS:  54.60% | Batches Done: 1662/3044 | ETA: 26.8 min
[+] PROGRESS:  54.63% | Batches Done: 1663/3044 | ETA: 26.7 min
[+] PROGRESS:  54.66% | Batches Done: 1664/3044 | ETA: 26.7 min
[+] PROGRESS:  54.70% | Batches Done: 1665/3044 | ETA: 26.7 min
[+] PROGRESS:  54.73% | Batches Done: 1666/3044 | ETA: 26.7 min
[+] PROGRESS:  54.76% | Batches Done: 1667/3044 | ETA: 26.7 min
[+] PROGRESS:  54.80% | Batches Done: 1668/3044 | ETA: 26.7 min
[+] PROGRESS:  54.83% | Batches Done: 1669/3044 | ETA: 26.7 min
[+] PROGRESS:  54.86% | Batches Done: 1670/3044 | ETA: 26.6 min
[+] PROGRESS:  54.89% | Batches Done: 1671/3044 | ETA: 26.6 min
[+] PROGRESS:  54.93% | Batches Done: 1672/3044 | ETA: 26.6 min
[+] PROGRESS:  54.96% | Batches Done: 1673/3044 | ETA: 26.6 min
[+] PROGRESS:  54.99% | Batches Done: 1674/3044 | ETA: 26.6 min
[+] PROGRESS:  55.03% | Batches Done: 1675/3044 | ETA: 26.6 min
[+] PROGRESS:  55.06% | Batches Done: 1676/3044 | ETA: 26.6 min
[+] PROGRESS:  55.09% | Batches Done: 1677/3044 | ETA: 26.6 min
[+] PROGRESS:  55.12% | Batches Done: 1678/3044 | ETA: 26.6 min
[+] PROGRESS:  55.16% | Batches Done: 1679/3044 | ETA: 26.6 min
[+] PROGRESS:  55.19% | Batches Done: 1680/3044 | ETA: 26.6 min
[+] PROGRESS:  55.22% | Batches Done: 1681/3044 | ETA: 26.6 min
[+] PROGRESS:  55.26% | Batches Done: 1682/3044 | ETA: 26.6 min
[+] PROGRESS:  55.29% | Batches Done: 1683/3044 | ETA: 26.6 min
[+] PROGRESS:  55.32% | Batches Done: 1684/3044 | ETA: 26.6 min
[+] PROGRESS:  55.35% | Batches Done: 1685/3044 | ETA: 26.6 min
[+] PROGRESS:  55.39% | Batches Done: 1686/3044 | ETA: 26.6 min
[+] PROGRESS:  55.42% | Batches Done: 1687/3044 | ETA: 26.5 min
[+] PROGRESS:  55.45% | Batches Done: 1688/3044 | ETA: 26.5 min
[+] PROGRESS:  55.49% | Batches Done: 1689/3044 | ETA: 26.5 min
[+] PROGRESS:  55.52% | Batches Done: 1690/3044 | ETA: 26.6 min
[+] PROGRESS:  55.55% | Batches Done: 1691/3044 | ETA: 26.6 min
[+] PROGRESS:  55.58% | Batches Done: 1692/3044 | ETA: 26.6 min
[+] PROGRESS:  55.62% | Batches Done: 1693/3044 | ETA: 26.6 min
[+] PROGRESS:  55.65% | Batches Done: 1694/3044 | ETA: 26.5 min
[+] PROGRESS:  55.68% | Batches Done: 1695/3044 | ETA: 26.5 min
[+] PROGRESS:  55.72% | Batches Done: 1696/3044 | ETA: 26.5 min
[+] PROGRESS:  55.75% | Batches Done: 1697/3044 | ETA: 26.5 min
[+] PROGRESS:  55.78% | Batches Done: 1698/3044 | ETA: 26.4 min
[+] PROGRESS:  55.81% | Batches Done: 1699/3044 | ETA: 26.6 min
[+] PROGRESS:  55.85% | Batches Done: 1700/3044 | ETA: 26.6 min
[+] PROGRESS:  55.88% | Batches Done: 1701/3044 | ETA: 26.6 min
[+] PROGRESS:  55.91% | Batches Done: 1702/3044 | ETA: 26.5 min
[+] PROGRESS:  55.95% | Batches Done: 1703/3044 | ETA: 26.5 min
[+] PROGRESS:  55.98% | Batches Done: 1704/3044 | ETA: 26.5 min
[+] PROGRESS:  56.01% | Batches Done: 1705/3044 | ETA: 26.5 min
[+] PROGRESS:  56.04% | Batches Done: 1706/3044 | ETA: 26.4 min
[+] PROGRESS:  56.08% | Batches Done: 1707/3044 | ETA: 26.5 min
[+] PROGRESS:  56.11% | Batches Done: 1708/3044 | ETA: 26.5 min
[+] PROGRESS:  56.14% | Batches Done: 1709/3044 | ETA: 26.5 min
[+] PROGRESS:  56.18% | Batches Done: 1710/3044 | ETA: 26.5 min
[+] PROGRESS:  56.21% | Batches Done: 1711/3044 | ETA: 26.5 min
[+] PROGRESS:  56.24% | Batches Done: 1712/3044 | ETA: 26.5 min
[+] PROGRESS:  56.27% | Batches Done: 1713/3044 | ETA: 26.5 min
[+] PROGRESS:  56.31% | Batches Done: 1714/3044 | ETA: 26.5 min
[+] PROGRESS:  56.34% | Batches Done: 1715/3044 | ETA: 26.6 min
[+] PROGRESS:  56.37% | Batches Done: 1716/3044 | ETA: 26.5 min
[+] PROGRESS:  56.41% | Batches Done: 1717/3044 | ETA: 26.5 min
[+] PROGRESS:  56.44% | Batches Done: 1718/3044 | ETA: 26.5 min
[+] PROGRESS:  56.47% | Batches Done: 1719/3044 | ETA: 26.5 min
[+] PROGRESS:  56.50% | Batches Done: 1720/3044 | ETA: 26.5 min
[+] PROGRESS:  56.54% | Batches Done: 1721/3044 | ETA: 26.5 min
[+] PROGRESS:  56.57% | Batches Done: 1722/3044 | ETA: 26.5 min
[+] PROGRESS:  56.60% | Batches Done: 1723/3044 | ETA: 26.5 min
[+] PROGRESS:  56.64% | Batches Done: 1724/3044 | ETA: 26.5 min
[+] PROGRESS:  56.67% | Batches Done: 1725/3044 | ETA: 26.5 min
[+] PROGRESS:  56.70% | Batches Done: 1726/3044 | ETA: 26.4 min
[+] PROGRESS:  56.73% | Batches Done: 1727/3044 | ETA: 26.4 min
[+] PROGRESS:  56.77% | Batches Done: 1728/3044 | ETA: 26.5 min
[+] PROGRESS:  56.80% | Batches Done: 1729/3044 | ETA: 26.4 min
[+] PROGRESS:  56.83% | Batches Done: 1730/3044 | ETA: 26.4 min
[+] PROGRESS:  56.87% | Batches Done: 1731/3044 | ETA: 26.4 min
[+] PROGRESS:  56.90% | Batches Done: 1732/3044 | ETA: 26.4 min
[+] PROGRESS:  56.93% | Batches Done: 1733/3044 | ETA: 26.4 min
[+] PROGRESS:  56.96% | Batches Done: 1734/3044 | ETA: 26.4 min
[+] PROGRESS:  57.00% | Batches Done: 1735/3044 | ETA: 26.4 min
[+] PROGRESS:  57.03% | Batches Done: 1736/3044 | ETA: 26.4 min
[+] PROGRESS:  57.06% | Batches Done: 1737/3044 | ETA: 26.4 min
[+] PROGRESS:  57.10% | Batches Done: 1738/3044 | ETA: 26.4 min
[+] PROGRESS:  57.13% | Batches Done: 1739/3044 | ETA: 26.4 min
[+] PROGRESS:  57.16% | Batches Done: 1740/3044 | ETA: 26.4 min
[+] PROGRESS:  57.19% | Batches Done: 1741/3044 | ETA: 26.4 min
[+] PROGRESS:  57.23% | Batches Done: 1742/3044 | ETA: 26.3 min
[+] PROGRESS:  57.26% | Batches Done: 1743/3044 | ETA: 26.4 min
[+] PROGRESS:  57.29% | Batches Done: 1744/3044 | ETA: 26.4 min
[+] PROGRESS:  57.33% | Batches Done: 1745/3044 | ETA: 26.4 min
[+] PROGRESS:  57.36% | Batches Done: 1746/3044 | ETA: 26.3 min
[+] PROGRESS:  57.39% | Batches Done: 1747/3044 | ETA: 26.3 min
[+] PROGRESS:  57.42% | Batches Done: 1748/3044 | ETA: 26.3 min
[+] PROGRESS:  57.46% | Batches Done: 1749/3044 | ETA: 26.3 min
[+] PROGRESS:  57.49% | Batches Done: 1750/3044 | ETA: 26.4 min
[+] PROGRESS:  57.52% | Batches Done: 1751/3044 | ETA: 26.4 min
[+] PROGRESS:  57.56% | Batches Done: 1752/3044 | ETA: 26.4 min
[+] PROGRESS:  57.59% | Batches Done: 1753/3044 | ETA: 26.4 min
[+] PROGRESS:  57.62% | Batches Done: 1754/3044 | ETA: 26.4 min
[+] PROGRESS:  57.65% | Batches Done: 1755/3044 | ETA: 26.4 min
[+] PROGRESS:  57.69% | Batches Done: 1756/3044 | ETA: 26.4 min
[+] PROGRESS:  57.72% | Batches Done: 1757/3044 | ETA: 26.5 min
[+] PROGRESS:  57.75% | Batches Done: 1758/3044 | ETA: 26.4 min
[+] PROGRESS:  57.79% | Batches Done: 1759/3044 | ETA: 26.4 min
[+] PROGRESS:  57.82% | Batches Done: 1760/3044 | ETA: 26.4 min
[+] PROGRESS:  57.85% | Batches Done: 1761/3044 | ETA: 26.4 min
[+] PROGRESS:  57.88% | Batches Done: 1762/3044 | ETA: 26.4 min
[+] PROGRESS:  57.92% | Batches Done: 1763/3044 | ETA: 26.4 min
[+] PROGRESS:  57.95% | Batches Done: 1764/3044 | ETA: 26.4 min
